bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
4.757,10,3,80.3,27,20,31,18.49,0,True,False,False
0.505,200,1,59.3,23,17,5,350.94,0,False,False,True
1.962,50,2,84.0,30,11,15,81.83,0,False,True,False
1.84,50,2,49.4,24,16,15,78.12,0,False,True,False
6.33,10,3,91.5,13,20,30,11.45,0,True,False,False
0.449,200,1,91.7,11,3,5,354.16,0,False,False,True
0.498,200,1,76.0,35,9,5,368.5,0,False,False,True
0.582,200,1,71.5,38,23,5,370.62,0,False,False,True
0.606,200,1,80.1,40,20,7,373.83,0,False,False,True
0.612,200,1,53.3,48,10,7,361.96,0,False,False,True
4.468,10,3,50.3,2,10,33,13.69,0,True,False,False
0.526,200,1,57.0,48,4,5,372.27,0,False,False,True
2.141,50,2,58.7,43,20,15,84.47,0,False,True,False
0.444,200,1,95.0,13,5,5,353.15,0,False,False,True
2.302,50,2,70.7,47,7,15,88.63,0,False,True,False
2.243,50,2,93.6,23,23,17,83.51,0,False,True,False
5.353,10,3,90.6,16,12,30,10.23,0,True,False,False
2.328,50,2,62.7,39,11,17,87.14,0,False,True,False
6.222,10,3,69.6,6,8,31,12.53,0,True,False,False
1.841,50,2,58.5,30,7,17,79.91,0,False,True,False
0.459,200,1,65.6,48,4,5,371.34,0,False,False,True
0.613,200,1,54.2,45,7,5,366.1,0,False,False,True
0.604,200,1,69.7,32,7,5,365.4,0,False,False,True
0.423,200,1,58.9,11,4,6,328.28,0,False,False,True
0.564,200,1,46.6,1,21,10,308.42,0,False,False,True
0.508,200,1,51.1,38,22,5,357.41,0,False,False,True
0.422,200,1,59.3,20,5,7,339.77,0,False,False,True
1.711,50,2,69.6,34,7,17,80.9,0,False,True,False
1.822,50,2,49.1,8,2,19,70.2,0,False,True,False
0.487,200,1,60.4,41,1,5,363.06,0,False,False,True
0.47,200,1,82.8,34,3,5,367.89,0,False,False,True
0.493,200,1,51.4,25,17,5,341.1,0,False,False,True
2.558,50,2,63.1,18,8,16,77.79,0,False,True,False
1.677,50,2,74.0,22,20,16,80.41,0,False,True,False
0.432,200,1,86.5,39,1,7,375.69,0,False,False,True
2.011,50,2,68.6,41,4,17,86.63,0,False,True,False
0.548,200,1,77.0,15,19,6,341.47,0,False,False,True
0.548,200,1,56.2,24,15,5,347.22,0,False,False,True
0.473,200,1,48.4,13,5,5,327.82,0,False,False,True
0.469,200,1,73.7,3,13,5,335.57,0,False,False,True
0.628,200,1,91.7,37,14,5,377.87,0,False,False,True
0.474,200,1,41.9,10,18,5,321.45,0,False,False,True
0.633,200,1,53.1,29,14,5,350.7,0,False,False,True
0.628,200,1,62.1,19,4,5,346.45,0,False,False,True
2.431,50,2,47.6,15,23,15,71.75,0,False,True,False
4.15,10,3,78.6,16,10,30,18.2,0,True,False,False
2.36,50,2,91.8,11,10,15,81.37,0,False,True,False
0.556,200,1,89.7,10,7,5,354.15,0,False,False,True
0.504,200,1,68.6,4,13,8,320.53,0,False,False,True
0.624,200,1,92.9,39,19,5,382.64,0,False,False,True
1.972,50,2,72.4,34,4,15,82.68,0,False,True,False
1.7,50,2,89.3,35,19,15,90.97,0,False,True,False
0.625,200,1,46.1,37,22,6,351.35,0,False,False,True
2.354,50,2,64.7,2,14,19,73.25,0,False,True,False
0.505,200,1,92.4,28,21,6,368.03,0,False,False,True
0.641,200,1,82.0,24,20,5,361.56,0,False,False,True
0.436,200,1,57.0,4,21,9,313.5,0,False,False,True
6.116,10,3,78.5,24,9,30,12.24,0,True,False,False
5.525,10,3,88.3,14,5,31,17.81,0,True,False,False
1.695,50,2,63.0,43,15,15,82.49,0,False,True,False
0.427,200,1,48.7,18,14,5,338.98,0,False,False,True
0.48,200,1,50.1,8,21,5,327.75,0,False,False,True
1.651,50,2,84.6,20,16,16,86.54,0,False,True,False
0.427,200,1,55.2,44,16,5,369.11,0,False,False,True
0.546,200,1,45.8,15,2,6,329.26,0,False,False,True
4.422,10,3,80.2,20,14,32,14.88,0,True,False,False
0.545,200,1,77.7,36,0,7,367.54,0,False,False,True
0.646,200,1,42.0,25,11,5,339.3,0,False,False,True
1.986,50,2,97.0,35,14,17,84.58,0,False,True,False
2.487,50,2,48.3,10,18,15,74.18,0,False,True,False
0.424,200,1,72.4,20,8,6,350.02,0,False,False,True
0.576,200,1,96.6,5,13,5,353.51,0,False,False,True
0.545,200,1,42.1,34,20,5,347.93,0,False,False,True
0.46,200,1,81.3,38,5,5,371.25,0,False,False,True
0.4,200,1,60.8,31,1,5,354.16,0,False,False,True
1.91,50,2,58.2,13,2,15,81.98,0,False,True,False
0.529,200,1,66.9,23,12,5,350.55,0,False,False,True
0.505,200,1,77.5,19,8,5,354.26,0,False,False,True
1.999,50,2,50.7,47,5,16,84.06,0,False,True,False
0.569,200,1,72.2,46,17,7,367.39,0,False,False,True
0.449,200,1,47.1,31,12,8,340.44,0,False,False,True
1.98,50,2,79.4,6,19,15,78.71,0,False,True,False
0.586,200,1,68.4,37,16,5,370.37,0,False,False,True
4.732,10,3,45.3,31,7,30,12.65,0,True,False,False
1.842,50,2,78.3,14,23,15,80.94,0,False,True,False
5.951,10,3,79.9,25,18,31,14.27,0,True,False,False
0.618,200,1,90.1,28,22,5,372.83,0,False,False,True
0.441,200,1,40.0,42,10,5,358.07,0,False,False,True
1.878,50,2,43.6,20,4,17,76.71,0,False,True,False
0.535,200,1,89.6,13,16,5,355.25,0,False,False,True
2.124,50,2,81.0,3,19,18,72.87,0,False,True,False
0.479,200,1,77.7,25,19,5,358.85,0,False,False,True
0.624,200,1,41.3,40,23,5,349.8,0,False,False,True
0.515,200,1,46.2,21,9,5,339.03,0,False,False,True
0.607,200,1,96.7,44,10,5,390.02,0,False,False,True
2.575,50,2,57.8,17,4,15,79.36,0,False,True,False
1.804,50,2,85.5,37,18,17,88.41,0,False,True,False
0.51,200,1,88.4,2,2,7,339.76,0,False,False,True
0.47,200,1,69.1,39,14,5,365.26,0,False,False,True
1.742,50,2,59.9,40,22,17,86.88,0,False,True,False
4.993,10,3,72.0,41,23,31,16.65,0,True,False,False
2.379,50,2,62.4,3,5,16,79.74,0,False,True,False
0.646,200,1,47.0,38,22,6,346.64,0,False,False,True
2.335,50,2,42.6,45,7,16,80.61,0,False,True,False
0.418,200,1,67.4,9,22,5,338.59,0,False,False,True
0.452,200,1,60.3,49,18,7,363.92,0,False,False,True
0.523,200,1,81.0,18,13,5,349.1,0,False,False,True
2.403,50,2,86.9,41,4,15,89.76,0,False,True,False
0.605,200,1,62.2,32,12,7,354.29,0,False,False,True
1.748,50,2,87.0,26,5,17,83.36,0,False,True,False
0.455,200,1,57.2,29,12,6,343.5,0,False,False,True
0.559,200,1,77.9,20,16,6,351.26,0,False,False,True
2.098,50,2,57.2,41,1,15,79.81,0,False,True,False
0.419,200,1,44.6,41,1,7,352.73,0,False,False,True
0.442,200,1,54.1,44,1,5,364.92,0,False,False,True
0.539,200,1,58.1,12,18,7,326.07,0,False,False,True
5.178,10,3,90.8,7,4,30,14.9,0,True,False,False
0.596,200,1,71.4,41,13,7,368.95,0,False,False,True
0.605,200,1,50.9,33,22,7,349.63,0,False,False,True
0.452,200,1,43.9,9,6,6,323.36,0,False,False,True
0.499,200,1,55.4,2,18,8,310.6,0,False,False,True
1.685,50,2,80.2,22,3,16,82.27,0,False,True,False
0.615,200,1,49.5,18,3,7,333.18,0,False,False,True
0.457,200,1,48.9,25,20,7,332.29,0,False,False,True
0.427,200,1,40.0,10,10,8,313.82,0,False,False,True
0.475,200,1,81.6,42,13,5,380.45,0,False,False,True
2.053,50,2,53.5,41,2,16,83.6,0,False,True,False
2.425,50,2,50.1,20,16,15,81.95,0,False,True,False
1.799,50,2,60.1,4,17,18,74.68,0,False,True,False
2.3,50,2,77.3,18,20,16,78.27,0,False,True,False
0.531,200,1,80.2,30,23,5,361.11,0,False,False,True
2.251,50,2,45.7,45,20,16,78.88,0,False,True,False
5.454,10,3,92.0,5,17,30,13.04,0,True,False,False
0.482,200,1,67.3,25,2,6,346.39,0,False,False,True
0.616,200,1,41.5,19,5,8,323.98,0,False,False,True
0.433,200,1,91.4,23,13,5,367.17,0,False,False,True
0.446,200,1,57.6,28,15,7,347.69,0,False,False,True
2.0,50,2,62.8,2,7,18,77.97,0,False,True,False
0.631,200,1,80.1,27,23,6,363.01,0,False,False,True
0.502,200,1,67.5,48,9,5,377.05,0,False,False,True
6.134,10,3,43.8,3,10,30,12.6,0,True,False,False
0.511,200,1,52.3,27,10,8,335.51,0,False,False,True
0.534,200,1,78.2,28,12,7,356.36,0,False,False,True
2.374,50,2,91.6,6,23,15,76.23,0,False,True,False
2.483,50,2,88.3,1,20,18,80.21,0,False,True,False
1.935,50,2,79.7,32,19,17,84.38,0,False,True,False
2.038,50,2,47.9,23,4,15,80.87,0,False,True,False
0.585,200,1,83.2,10,5,5,351.67,0,False,False,True
0.608,200,1,55.7,45,16,5,362.24,0,False,False,True
4.635,10,3,41.3,13,23,30,16.91,0,True,False,False
0.47,200,1,68.9,6,6,8,327.97,0,False,False,True
0.435,200,1,71.8,32,21,5,365.82,0,False,False,True
0.595,200,1,89.3,30,10,7,370.64,0,False,False,True
0.553,200,1,81.5,28,15,5,360.0,0,False,False,True
4.687,10,3,53.0,20,17,30,14.44,0,True,False,False
0.527,200,1,77.1,11,10,5,346.31,0,False,False,True
0.559,200,1,41.0,1,22,9,307.43,0,False,False,True
0.501,200,1,89.0,16,16,6,357.71,0,False,False,True
0.502,200,1,49.1,25,17,5,339.11,0,False,False,True
2.507,50,2,80.8,14,17,17,81.22,0,False,True,False
0.607,200,1,68.7,13,12,5,345.98,0,False,False,True
2.293,50,2,78.3,46,13,16,88.8,0,False,True,False
0.43,200,1,65.9,14,18,5,342.39,0,False,False,True
0.639,200,1,77.2,9,13,7,339.09,0,False,False,True
1.67,50,2,47.6,25,18,15,82.0,0,False,True,False
0.536,200,1,90.3,26,13,5,363.88,0,False,False,True
5.946,10,3,61.1,25,18,30,17.27,0,True,False,False
0.574,200,1,42.2,8,5,8,312.52,0,False,False,True
0.449,200,1,47.7,34,22,5,354.62,0,False,False,True
0.471,200,1,44.6,1,6,10,302.34,0,False,False,True
0.558,200,1,64.6,49,1,5,373.5,0,False,False,True
0.434,200,1,71.4,6,5,5,340.47,0,False,False,True
0.548,200,1,52.4,15,21,6,330.51,0,False,False,True
0.444,200,1,84.9,40,22,5,374.05,0,False,False,True
0.575,200,1,55.7,19,20,6,341.62,0,False,False,True
4.278,10,3,73.7,44,13,32,12.5,0,True,False,False
0.503,200,1,72.4,11,12,7,338.51,0,False,False,True
4.83,10,3,69.4,48,11,30,18.01,0,True,False,False
0.594,200,1,88.6,43,17,6,384.74,0,False,False,True
2.465,50,2,41.5,29,11,16,73.73,0,False,True,False
1.734,50,2,58.4,46,22,15,89.71,0,False,True,False
0.433,200,1,88.8,24,20,5,368.77,0,False,False,True
0.42,200,1,95.0,7,22,5,350.52,0,False,False,True
2.041,50,2,68.1,32,6,15,86.61,0,False,True,False
5.679,10,3,85.8,38,5,32,19.55,0,True,False,False
0.445,200,1,42.3,39,8,6,346.08,0,False,False,True
0.426,200,1,65.7,23,14,5,346.64,0,False,False,True
2.193,50,2,84.4,46,6,15,94.02,0,False,True,False
2.244,50,2,88.1,27,1,17,84.62,0,False,True,False
0.48,200,1,77.5,11,7,5,344.62,0,False,False,True
6.385,10,3,96.2,48,8,31,11.8,0,True,False,False
0.637,200,1,44.7,46,9,5,356.12,0,False,False,True
0.404,200,1,48.4,11,20,6,320.69,0,False,False,True
0.525,200,1,54.1,20,22,7,338.5,0,False,False,True
1.687,50,2,46.2,28,12,15,79.21,0,False,True,False
0.64,200,1,93.5,12,14,7,350.2,0,False,False,True
0.467,200,1,87.4,49,15,6,382.78,0,False,False,True
0.406,200,1,46.7,21,17,6,331.28,0,False,False,True
0.521,200,1,58.7,4,12,8,315.36,0,False,False,True
0.648,200,1,45.9,35,0,6,352.31,0,False,False,True
0.418,200,1,70.4,48,3,5,374.18,0,False,False,True
0.581,200,1,42.4,13,21,5,324.6,0,False,False,True
0.478,200,1,57.4,16,4,5,342.31,0,False,False,True
0.417,200,1,55.8,35,23,5,358.06,0,False,False,True
0.584,200,1,49.4,48,20,5,360.26,0,False,False,True
1.659,50,2,76.8,33,19,15,89.14,0,False,True,False
0.476,200,1,47.5,22,5,5,336.27,0,False,False,True
0.526,200,1,91.0,44,21,6,378.93,0,False,False,True
1.817,50,2,44.3,17,2,15,75.74,0,False,True,False
4.218,10,3,46.6,40,8,30,18.87,0,True,False,False
0.414,200,1,79.3,21,6,5,351.79,0,False,False,True
0.553,200,1,45.8,17,18,7,327.52,0,False,False,True
0.622,200,1,76.2,12,12,5,343.51,0,False,False,True
2.004,50,2,91.7,25,1,16,86.46,0,False,True,False
0.434,200,1,42.2,25,12,5,335.37,0,False,False,True
4.078,10,3,59.2,26,12,30,17.16,0,True,False,False
0.407,200,1,84.5,15,21,6,353.07,0,False,False,True
2.438,50,2,73.8,40,2,15,86.45,0,False,True,False
2.277,50,2,58.3,45,3,15,83.59,0,False,True,False
2.25,50,2,47.8,17,5,15,72.22,0,False,True,False
1.674,50,2,46.4,25,9,15,82.54,0,False,True,False
5.773,10,3,69.6,14,7,30,12.2,0,True,False,False
1.766,50,2,82.0,2,20,15,83.31,0,False,True,False
0.632,200,1,93.9,8,4,7,342.78,0,False,False,True
0.591,200,1,51.5,21,10,5,336.52,0,False,False,True
1.678,50,2,67.6,20,9,16,81.72,0,False,True,False
0.447,200,1,46.4,32,17,8,338.5,0,False,False,True
2.443,50,2,95.8,31,6,15,89.88,0,False,True,False
0.504,200,1,51.0,29,19,8,336.78,0,False,False,True
4.029,10,3,63.6,30,21,32,15.22,0,True,False,False
6.0,10,3,70.1,28,9,32,16.32,0,True,False,False
0.513,200,1,47.0,12,13,7,321.51,0,False,False,True
0.483,200,1,50.4,22,3,6,332.66,0,False,False,True
0.509,200,1,74.3,35,4,5,363.16,0,False,False,True
0.534,200,1,86.7,13,6,5,354.76,0,False,False,True
0.607,200,1,54.6,1,0,9,311.92,0,False,False,True
4.545,10,3,73.5,30,17,32,15.63,0,True,False,False
5.921,10,3,95.9,13,17,31,15.91,0,True,False,False
5.084,10,3,59.5,34,8,32,19.03,0,True,False,False
1.96,50,2,90.3,19,21,17,84.87,0,False,True,False
0.55,200,1,49.2,23,15,5,340.25,0,False,False,True
0.408,200,1,57.3,37,5,7,358.47,0,False,False,True
5.531,10,3,40.3,25,13,30,9.03,1,True,False,False
0.508,200,1,84.1,4,1,5,337.32,0,False,False,True
0.456,200,1,75.1,47,23,7,371.1,0,False,False,True
2.551,50,2,88.0,49,17,15,91.31,0,False,True,False
4.09,10,3,52.7,13,15,31,17.2,0,True,False,False
2.102,50,2,77.0,40,11,15,83.76,0,False,True,False
2.564,50,2,54.6,10,8,17,76.99,0,False,True,False
2.419,50,2,82.2,26,17,16,85.84,0,False,True,False
0.566,200,1,91.5,43,6,5,387.73,0,False,False,True
2.135,50,2,44.2,30,11,15,77.0,0,False,True,False
1.619,50,2,53.5,26,2,15,80.68,0,False,True,False
0.574,200,1,55.8,48,2,7,367.36,0,False,False,True
0.513,200,1,82.6,12,0,6,343.43,0,False,False,True
0.49,200,1,42.0,48,6,5,362.18,0,False,False,True
1.674,50,2,56.4,49,4,15,85.51,0,False,True,False
2.313,50,2,40.5,44,0,15,78.61,0,False,True,False
0.546,200,1,92.0,20,9,5,365.04,0,False,False,True
4.119,10,3,53.7,39,22,30,16.39,0,True,False,False
4.56,10,3,52.5,17,16,31,9.72,1,True,False,False
0.464,200,1,62.1,11,0,7,330.9,0,False,False,True
0.418,200,1,65.1,49,17,5,379.59,0,False,False,True
0.608,200,1,58.7,18,19,5,342.53,0,False,False,True
0.476,200,1,58.8,44,18,5,364.15,0,False,False,True
0.561,200,1,43.0,45,8,6,357.63,0,False,False,True
6.065,10,3,80.8,24,17,30,16.22,0,True,False,False
2.233,50,2,55.9,35,22,15,81.12,0,False,True,False
1.889,50,2,59.7,21,8,15,83.84,0,False,True,False
4.876,10,3,41.7,34,14,32,10.05,0,True,False,False
0.587,200,1,56.8,44,11,5,362.92,0,False,False,True
0.469,200,1,50.9,16,1,5,337.23,0,False,False,True
0.443,200,1,81.0,45,23,5,385.11,0,False,False,True
2.425,50,2,48.4,38,22,15,78.83,0,False,True,False
1.949,50,2,73.4,15,19,16,81.6,0,False,True,False
1.791,50,2,96.3,43,19,17,92.16,0,False,True,False
4.968,10,3,73.6,26,2,30,13.29,0,True,False,False
1.795,50,2,55.3,6,13,16,72.07,0,False,True,False
0.612,200,1,92.7,32,21,5,377.98,0,False,False,True
0.533,200,1,83.2,12,18,5,352.66,0,False,False,True
0.42,200,1,51.8,13,6,5,330.18,0,False,False,True
0.581,200,1,68.2,30,22,6,353.15,0,False,False,True
0.401,200,1,54.1,10,2,8,317.76,0,False,False,True
6.07,10,3,68.0,15,10,31,18.58,0,True,False,False
2.204,50,2,86.4,24,11,16,82.17,0,False,True,False
1.601,50,2,43.6,29,13,15,78.76,0,False,True,False
0.607,200,1,68.7,30,12,7,354.62,0,False,False,True
0.615,200,1,91.0,17,5,6,355.85,0,False,False,True
2.411,50,2,92.4,33,20,17,85.32,0,False,True,False
0.648,200,1,55.4,28,8,5,348.41,0,False,False,True
0.415,200,1,67.1,25,19,5,353.63,0,False,False,True
2.398,50,2,73.2,42,1,15,83.43,0,False,True,False
1.865,50,2,41.5,19,15,16,80.43,0,False,True,False
0.531,200,1,84.5,5,20,5,346.31,0,False,False,True
0.462,200,1,89.7,5,12,6,346.12,0,False,False,True
1.888,50,2,43.2,5,5,18,68.05,0,False,True,False
0.468,200,1,65.4,19,14,5,348.82,0,False,False,True
2.374,50,2,57.0,16,12,15,80.87,0,False,True,False
0.532,200,1,74.2,3,14,7,326.17,0,False,False,True
0.641,200,1,68.9,31,10,5,361.9,0,False,False,True
0.437,200,1,79.4,31,5,5,368.24,0,False,False,True
0.578,200,1,76.5,31,23,7,360.46,0,False,False,True
0.418,200,1,64.5,43,6,5,371.15,0,False,False,True
0.544,200,1,46.9,34,13,8,345.17,0,False,False,True
5.536,10,3,65.0,38,8,30,18.9,0,True,False,False
0.436,200,1,48.9,2,7,9,313.74,0,False,False,True
2.462,50,2,65.0,46,1,15,91.54,0,False,True,False
0.447,200,1,94.0,19,4,7,360.3,0,False,False,True
0.625,200,1,50.3,11,4,8,317.11,0,False,False,True
0.525,200,1,80.4,8,9,5,341.76,0,False,False,True
0.47,200,1,84.4,8,5,5,344.13,0,False,False,True
0.559,200,1,90.3,2,21,5,339.33,0,False,False,True
2.338,50,2,95.7,8,3,16,84.67,0,False,True,False
0.426,200,1,44.7,9,9,8,316.58,0,False,False,True
2.223,50,2,86.9,24,9,17,85.87,0,False,True,False
1.733,50,2,51.4,19,16,15,80.72,0,False,True,False
2.34,50,2,84.0,15,7,15,80.76,0,False,True,False
0.633,200,1,56.3,8,2,6,327.36,0,False,False,True
0.456,200,1,74.4,8,4,7,339.25,0,False,False,True
0.418,200,1,83.1,41,8,5,378.57,0,False,False,True
0.577,200,1,41.2,37,17,8,344.03,0,False,False,True
1.872,50,2,68.3,39,9,17,80.61,0,False,True,False
1.72,50,2,67.9,32,23,15,85.0,0,False,True,False
0.453,200,1,93.1,31,17,5,378.27,0,False,False,True
0.647,200,1,68.8,27,0,5,356.63,0,False,False,True
0.502,200,1,77.3,29,3,5,364.04,0,False,False,True
2.313,50,2,90.8,15,15,15,81.92,0,False,True,False
0.478,200,1,94.3,46,15,5,391.79,0,False,False,True
0.478,200,1,63.0,46,19,5,374.56,0,False,False,True
2.057,50,2,86.4,24,17,15,88.18,0,False,True,False
0.583,200,1,85.5,5,1,8,339.4,0,False,False,True
0.471,200,1,42.0,4,22,8,306.82,0,False,False,True
0.564,200,1,79.9,32,14,7,361.92,0,False,False,True
2.122,50,2,92.1,23,5,15,87.63,0,False,True,False
0.434,200,1,90.9,31,14,7,365.92,0,False,False,True
5.138,10,3,82.6,12,18,30,18.32,0,True,False,False
1.958,50,2,67.4,24,18,16,78.54,0,False,True,False
0.481,200,1,60.1,2,6,8,317.9,0,False,False,True
0.403,200,1,79.8,7,4,8,338.77,0,False,False,True
1.967,50,2,50.4,7,17,19,77.1,0,False,True,False
0.533,200,1,96.6,14,2,7,351.13,0,False,False,True
0.582,200,1,53.7,2,23,7,317.52,0,False,False,True
0.58,200,1,58.9,7,3,7,327.36,0,False,False,True
0.519,200,1,49.1,31,18,7,343.42,0,False,False,True
0.457,200,1,86.8,27,5,6,364.29,0,False,False,True
0.547,200,1,81.6,43,18,6,376.95,0,False,False,True
2.361,50,2,69.9,22,8,15,77.48,0,False,True,False
2.589,50,2,53.1,44,10,15,88.09,0,False,True,False
0.629,200,1,46.4,24,12,7,337.74,0,False,False,True
0.57,200,1,43.8,34,8,5,351.82,0,False,False,True
0.512,200,1,79.3,10,21,5,342.3,0,False,False,True
2.176,50,2,61.2,3,6,18,76.03,0,False,True,False
4.257,10,3,75.4,27,12,30,12.83,0,True,False,False
0.582,200,1,61.5,41,1,7,362.21,0,False,False,True
2.548,50,2,72.2,23,9,17,81.53,0,False,True,False
0.575,200,1,87.9,10,13,6,351.19,0,False,False,True
5.784,10,3,56.1,41,5,32,10.96,0,True,False,False
0.527,200,1,59.2,20,4,5,342.1,0,False,False,True
0.446,200,1,75.0,44,19,5,375.29,0,False,False,True
2.213,50,2,67.9,7,1,17,72.37,0,False,True,False
0.644,200,1,96.7,26,7,5,376.15,0,False,False,True
4.77,10,3,65.6,9,16,32,14.91,0,True,False,False
0.59,200,1,89.0,40,23,5,377.28,0,False,False,True
0.525,200,1,85.8,27,14,5,369.68,0,False,False,True
0.443,200,1,41.6,9,12,9,307.08,0,False,False,True
0.48,200,1,48.1,37,17,5,350.71,0,False,False,True
0.567,200,1,88.0,13,17,6,349.08,0,False,False,True
1.669,50,2,96.5,3,17,15,79.27,0,False,True,False
5.619,10,3,78.4,17,10,30,10.54,0,True,False,False
0.558,200,1,59.2,38,6,6,362.45,0,False,False,True
0.486,200,1,50.5,48,0,7,364.32,0,False,False,True
0.497,200,1,69.4,11,3,6,341.49,0,False,False,True
0.532,200,1,46.5,38,10,5,355.91,0,False,False,True
0.578,200,1,76.6,10,21,5,348.28,0,False,False,True
0.622,200,1,51.2,15,2,5,329.63,0,False,False,True
0.507,200,1,74.1,17,5,6,344.49,0,False,False,True
0.46,200,1,74.5,2,3,8,322.72,0,False,False,True
0.411,200,1,80.7,40,19,5,375.53,0,False,False,True
1.93,50,2,84.8,22,18,15,80.01,0,False,True,False
2.373,50,2,61.0,3,19,18,68.77,0,False,True,False
2.174,50,2,90.9,13,5,16,77.86,0,False,True,False
2.425,50,2,87.9,8,4,17,75.97,0,False,True,False
2.192,50,2,96.8,29,21,15,86.95,0,False,True,False
0.442,200,1,58.6,37,19,5,363.86,0,False,False,True
0.525,200,1,87.4,9,14,5,349.8,0,False,False,True
0.597,200,1,86.4,10,22,6,348.24,0,False,False,True
0.424,200,1,75.3,42,14,6,373.67,0,False,False,True
5.116,10,3,52.4,16,1,31,9.41,1,True,False,False
6.394,10,3,77.9,15,20,31,17.59,0,True,False,False
2.587,50,2,90.7,38,11,16,90.34,0,False,True,False
0.538,200,1,53.7,2,6,6,320.62,0,False,False,True
2.271,50,2,81.4,5,15,15,81.54,0,False,True,False
1.7,50,2,89.9,27,14,15,87.23,0,False,True,False
0.477,200,1,52.8,47,9,7,362.91,0,False,False,True
0.554,200,1,82.0,18,17,5,357.07,0,False,False,True
6.435,10,3,61.7,26,10,32,15.57,0,True,False,False
0.535,200,1,49.1,39,15,5,355.15,0,False,False,True
0.567,200,1,75.1,18,8,5,347.66,0,False,False,True
0.537,200,1,85.5,4,8,8,338.3,0,False,False,True
0.466,200,1,43.0,48,8,5,366.12,0,False,False,True
4.474,10,3,56.7,36,13,31,14.95,0,True,False,False
1.804,50,2,87.5,26,8,16,89.31,0,False,True,False
0.528,200,1,56.1,7,3,7,324.54,0,False,False,True
0.639,200,1,53.1,20,3,5,342.18,0,False,False,True
0.494,200,1,64.7,22,4,6,343.7,0,False,False,True
0.469,200,1,52.7,9,23,5,326.21,0,False,False,True
0.645,200,1,93.2,17,18,6,357.47,0,False,False,True
0.636,200,1,50.5,3,19,7,318.04,0,False,False,True
0.408,200,1,45.6,31,6,5,345.73,0,False,False,True
0.596,200,1,95.7,3,18,5,346.69,0,False,False,True
1.666,50,2,45.6,26,12,16,80.02,0,False,True,False
0.582,200,1,69.3,41,23,5,373.42,0,False,False,True
4.279,10,3,95.5,2,0,31,15.52,0,True,False,False
1.697,50,2,63.9,27,17,15,85.77,0,False,True,False
0.609,200,1,68.1,48,20,7,368.33,0,False,False,True
1.672,50,2,42.6,40,21,17,82.67,0,False,True,False
2.254,50,2,70.9,10,10,15,76.48,0,False,True,False
2.102,50,2,48.9,17,22,17,79.37,0,False,True,False
0.568,200,1,76.6,16,2,6,345.06,0,False,False,True
0.487,200,1,73.9,42,3,7,369.71,0,False,False,True
0.449,200,1,66.1,25,18,7,351.39,0,False,False,True
2.358,50,2,44.8,40,21,15,77.38,0,False,True,False
0.625,200,1,52.4,7,15,6,326.71,0,False,False,True
